MIMAT0022259,MIMAT0000071,MIMAT0005880,MIMAT0030987,MIMAT0003240,MIMAT0018978,MIMAT0019776
13.90348389,7.135528026,9.924345294,6.358618069,5.873561946,-0.3695256,9.547554721
8.586502352,-1.224100883,-1.224100883,6.963399659,-1.224100883,-1.224100883,9.697363134
14.02188645,6.71940888,10.06526039,5.636300651,5.005818791,-0.918702967,9.750135854
12.559,4.642,7.908,2.141,7.179,-1.504,6.864
13.89342334,6.415662313,9.613784507,5.910985419,5.538256776,-0.607950046,9.493246036
10.204,1.897,3.583,-2.831,7.585,-2.831,6.057
13.05756482,5.439477784,9.511541266,6.523920746,6.136063377,-0.571065688,8.775145838
11.625,2.134,6.627,-3.88,7.896,1.687,5.904
15.0242748,7.945746247,10.53620936,7.135035717,4.273319629,0.334934869,10.42284868
13.83454394,6.311160337,10.04611767,6.92453142,5.550202997,3.021718192,9.809358979
15.11484654,7.804282159,10.96779809,6.654330812,5.863210255,0.188353899,10.20136691
10.81648386,1.86559696,6.727377935,1.884435567,6.750025112,-4.017530249,5.91335211
11.521,3.321,7.18,1.177,8.054,-2.139,6.685
14.76487709,7.657339494,11.09766035,7.743019976,7.089500582,0.337435417,10.80105595
14.14420095,6.634342044,10.25884671,6.066844817,5.091524204,-0.574124997,9.398795546
14.64418506,7.369995479,10.65550674,5.491488621,6.981341054,1.315902944,9.543833551
11.81193487,4.504976345,7.487607698,1.877619115,7.585988255,3.19250643,5.901915543
10.969,3.111,6.45,1.287,7.559,2.581,6.15
13.69622022,6.563569788,9.903050824,6.714093034,6.092985852,0.176957094,9.401476264
14.54306045,6.080828508,10.32013451,4.445427589,0.213007557,0.213007557,9.298656643
14.2719221,6.441218242,10.10294621,7.023700691,5.542050929,2.226641805,9.774487479
10.068,2.17,4.707,2.323,8.812,2.387,5.509
11.206,3.466,6.516,2.601,7.854,2.11,6.189
12.98699165,5.352968784,9.338826056,4.795872397,4.056498425,1.541488317,8.681016509
11.224,3.126,6.551,-3.178,7.773,2.644,6.028
10.553,3.563,6.207,3.346,8.251,2.522,5.63
14.18210663,7.172829449,10.27087127,6.661878282,5.78735658,-0.471905015,9.964671892
11.54604721,3.718884258,7.169965733,3.40557973,7.846384531,3.344835727,6.234414489
9.439,2.215,3.448,1.292,7.369,-3.735,5.757
13.79410537,5.53873525,9.217869016,5.57611793,4.8064456,-0.848812861,9.231812985
14.32476394,6.307238869,10.33033174,6.623571298,2.437532888,-0.718803318,9.932979195
8.617552114,-1.283287515,2.342076501,7.701593614,-1.283287515,-1.283287515,10.08483892
10.759,1.085,5.104,-3.823,8.075,-3.823,5.633
10.87781592,2.635279919,6.267941199,1.126588458,7.782381191,2.305761918,5.626559673
8.754568388,-1.153358259,-1.153358259,7.198616146,-1.153358259,-1.153358259,10.21830873
9.04,-3.306,-3.306,2.527,7.23,-3.306,5.882
10.812,3.574,-0.079,-2.091,7.756,-2.091,6.815
9.913,1.216,2.339,1.536,8.182,-3.952,5.437
10.3121606,-0.636083434,6.968563748,4.974729556,5.813965717,7.785861937,8.700768807
13.84020104,6.126588864,9.832041912,5.585271579,5.855426284,-0.39824093,9.311639566
14.17647435,6.762929704,10.39799542,6.90465982,5.189219016,-0.500986158,9.89746646
11.32366351,2.839955389,6.590655199,3.477690626,8.099004589,2.162474273,5.991330931
13.86170129,7.218225451,9.644006618,5.888641043,4.637089583,0.755923077,9.582667019
14.63324768,6.309678695,10.58965363,7.652139016,0.493493819,0.493493819,10.56322816
14.56609391,6.801369326,10.55905339,7.008281942,6.485835289,0.17057095,9.720963068
13.70959259,5.189401634,9.532945361,6.99764162,4.544875487,-0.420687876,9.704521918
12.39152029,4.478828345,7.849501419,-3.012991328,7.49375335,-3.012991328,6.391752786
14.61554769,7.158664028,10.2628925,6.660879052,-0.028745983,-0.028745983,10.18048434
9.564491196,3.240234429,4.861775384,-2.118290448,6.751938716,-3.837652069,5.164679089
11.585,3.076,6.288,3.394,8.444,1.652,6.232
11.81,3.189,6.796,1.834,8.022,3.231,6.4
9.122,-1.499,-4.138,0.856,7.763,-4.138,5.34
13.39617001,5.798274175,9.406602812,5.831437581,4.766777999,-0.626937587,9.545121604
13.47788306,5.435816978,9.254568543,4.756858289,5.387217834,4.544340359,9.018646582
14.36381068,6.582443462,9.827858456,6.637243609,5.681454361,-0.215721634,9.376524849
12.78320889,0.588379194,8.988490454,5.94414561,6.527085985,3.162004975,6.997768546
9.781,-3.803,-3.803,1.478,7.948,-3.803,6.044
8.717,-3.734,1.314,2.49,7.404,1.041,5.678
11.208,3.068,6.271,3.018,7.554,0.43,6.524
9.468,1.768,-0.371,1.141,7.971,-3.767,5.914
9.878,1.608,1.127,1.198,7.444,-3.226,5.94
11.536,2.08,6.879,2.257,7.366,1.432,6.233
11.63,2.306,6.916,0.909,7.392,-3.288,6.159
14.16749963,6.432663651,9.718898645,0.098506382,0.098506382,0.098506382,8.206844906
10.88456308,1.821647051,6.339617218,0.477408762,8.299809216,1.866259067,5.936672476
10.81321572,0.250168098,4.430157446,0.250168098,5.608888506,0.250168098,6.733859401
9.707977458,1.171853584,1.171853584,1.171853584,1.171853584,1.171853584,8.048763524
10.576,2.911,6.103,-3.345,7.557,1.955,5.472
11.356,3.985,6.367,3.869,8.275,2.645,6.334
11.13918052,3.61335068,6.453212241,-3.626030557,8.407288089,0.648266891,5.902615379
12.95141338,5.158727081,8.57438844,4.107370027,5.589008602,-1.718094825,8.409330106
9.269,1.675,1.442,2.623,7.508,0.124,5.534
10.02,2.719,1.45,0.491,6.989,-2.334,6.434
10.77476614,2.702679658,6.146211801,2.17370753,7.754490775,0.822364181,5.547651512
14.92934505,7.229338518,10.88319911,5.759040709,4.342870614,0.761163257,9.854982461
15.47635025,8.339487849,10.81380065,6.314449116,5.839340575,0.767887723,10.2087145
9.361,1.226,-3.263,0.511,7.605,2.555,5.938
10.472,3.257,6.041,3.005,7.435,2.742,6.224
10.15188677,3.208409125,5.410974849,2.464236193,7.330092696,2.155715003,5.786211024
10.099,2.626,-3.536,1.269,7.994,-0.253,5.991
11.874,1.52,7.036,-2.555,7.794,-2.555,6.377
11.782,2.87,7.439,-1.556,6.704,-1.556,7.284
9.908402203,-4.289650242,4.810368115,2.938960061,7.914559467,0.791788031,5.798816654
11.067,3.071,6.422,2.671,7.816,3.466,6.039
10.546,3.584,3.236,2.536,7.994,1.8,6.058
13.79197569,5.948239604,9.701915181,6.120866526,5.19816314,1.420745933,9.283636941
9.323,-3.841,2.067,3.072,8.112,1.787,5.55
14.54862476,6.945630512,10.83568258,6.880885795,5.440809293,2.43162667,9.862735767
10.84870486,3.5660231,6.246839875,-0.16614737,7.571802078,1.726651263,6.052916256
12.18986059,4.066940872,7.687193723,1.30056079,7.530534891,-2.698311363,6.402736108
12.01583724,3.474075881,7.655340887,1.702133847,7.819608695,-3.223568776,6.699754083
10.525,2.335,-3.277,1.709,7.915,-3.277,6.025
14.61460095,6.176733336,10.84425332,7.541086486,6.414220785,-0.048612619,10.44181456
14.20897861,6.679147652,9.991721791,5.734371796,4.598025875,0.080684033,9.583815541
14.32401562,6.483387419,10.46331691,6.017006066,5.473205912,0.394630445,9.994550269
10.853,3.24,6.71,2.364,7.742,-3.157,5.822
14.67882151,5.768439767,10.50564195,0.452204704,2.157340696,0.452204704,9.246985736
10.959,3.057,3.325,2.65,8.572,1.238,5.817
9.743,2.449,-3.857,1.535,8.071,2.277,5.951
10.807,2.646,4.618,-2.1,7.981,-0.046,5.425
9.729,0.964,2.883,2.449,8.479,2.579,5.545
13.55465101,5.579112672,9.106670713,4.949540322,1.658864665,-0.655301084,9.137927596
9.003,-3.371,-1.087,1.163,7.647,1.412,5.913
9.517,-0.862,1.494,2.142,7.832,-4.696,5.082
14.70301343,6.526520224,10.38571553,6.129030855,5.697550805,1.338545977,9.74736682
9.082327368,-1.365937079,6.728504055,7.619452591,-1.365937079,-1.365937079,10.12206552
10.15638095,3.34580125,5.36174951,2.652496555,7.165987818,1.909857876,5.902404822
10.786,2.008,4.46,2.029,7.533,1.545,5.938
13.09196798,5.339087427,9.111799373,5.621237143,4.374954621,-1.065662825,9.000865449
10.02846839,1.308150288,5.306453113,2.891257379,8.124596528,-0.374534868,5.665903853
9.2,-6.021,-1.791,2.59,8.344,1.841,5.023
13.53512976,6.399377267,9.573667584,4.351477459,5.439022552,-0.763776332,8.955400841
8.018,0.557,1.842,4.325,7.028,1.31,5.269
14.95143533,7.549961598,11.14222371,7.796477065,5.325568802,1.833191975,10.74586093
15.00326152,7.09685159,10.36266167,4.853661866,5.453672812,0.82081077,9.981498915
15.70462614,7.606780429,11.34202725,6.184876366,6.800326381,2.344799689,9.833960894
14.56500819,7.388050577,10.1815118,5.309091479,5.190172254,4.815595871,9.764739753
9.799,-3.537,-3.537,-0.809,7.895,1.155,5.267
9.875,3.424,3.425,3.485,7.791,3.162,6.18
11.273,0.276,2.188,3.173,7.687,2.087,6.26
12.343,3.662,7.56,-0.358,7.902,-1.587,7.123
9.821,1.016,-3.681,2.937,7.848,2.589,5.618
14.23948192,6.277762746,9.985313004,6.256489602,3.991846608,-0.103815966,9.697089104
14.68063669,6.918830439,10.69380882,7.583249453,5.878929811,0.03016505,10.57937842
13.9089126,6.656124213,10.01923522,5.937372952,6.147762007,0.227600809,8.913776466
9.506,0.689,-4.628,2.24,7.709,1.874,5.725
10.919,2.767,6.139,2.863,7.36,0.754,5.695
13.8132213,6.409197129,9.96227501,6.627976342,5.873797828,4.363198702,9.501978125
15.16575577,8.067438114,11.26558345,6.628751718,4.593472527,0.811526237,10.48663261
14.09939012,5.848593544,9.764483818,6.128408004,4.761316944,-0.318379597,9.545512395
6.7,1.065,1.473,3.978,6.802,3.155,5.243
9.722,1.139,1.199,2.451,7.65,-3.934,5.286
11.10254064,4.056112433,6.830203578,2.226110164,8.07906028,-3.299954473,6.012783948
10.28,2.438,5.973,2.923,8.681,0.604,5.486
9.232598496,-2.084653695,-2.084653695,7.639482438,-2.084653695,-2.084653695,9.459229293
8.964,1.576,1.04,-3.794,7.496,-3.794,5.172
8.04,0.743,-4.682,2.987,7.386,3.161,5.377
10.1335308,2.355394442,5.493125872,2.054469729,7.70654286,2.214819526,5.477706509
10.448,3.16,4.607,3.089,7.757,0.601,6.625
9.699,2.369,2.915,-2.691,7.582,2.632,6.273
15.39644528,8.029610782,11.601493,7.878296652,5.169161339,3.694138699,10.5183468
13.52799905,6.248155828,9.507703946,6.526050938,5.068355019,2.575251706,9.225778473
11.18474376,4.912383106,6.505590476,3.746947718,6.83745267,1.303463389,6.000833865
10.631,-3.63,2.611,1.313,8.049,-3.63,5.614
10.264,0.87,2.941,3.032,7.927,1.892,6.058
12.97368696,5.262676422,8.668074201,4.721534688,4.699943281,1.983724662,8.646532123
10.483,2.864,5.514,3.508,7.481,-0.806,6.376
14.7864731,7.329729067,10.47768119,6.634503181,4.31769368,0.189565143,10.14410193
14.7070184,7.047341533,10.87858922,4.963411247,6.376616737,1.340255687,9.762820151
9.324,0.66,0.885,1.828,8.09,-4.222,5.557
10.45438291,3.661939056,7.41283838,5.54500629,6.076732272,6.546815488,8.225116233
13.67322029,6.066234913,9.703123966,5.379651338,5.212056403,3.972648109,9.43082466
11.401,2.958,6.806,2.044,7.2,2.287,6.278
10.97483408,1.320588922,6.309673241,1.428963667,7.172642254,1.432216175,6.0622655
10.2999971,2.080919063,5.193893762,1.469451095,7.923428336,3.190600431,5.859992367
8.515453435,-1.118201884,-1.118201884,8.076349081,-1.118201884,-1.118201884,10.23658882
11.0693994,2.81561167,6.518995788,1.091148519,7.791889533,2.330229018,5.987880361
9.255,1.929,4.35,2.62,7.828,-2.788,5.978
13.00976345,5.808876495,8.566067194,4.351134202,2.717705442,-0.812159222,7.797915298
10.546,4.522,1.463,-1.58,6.974,3.344,6.324
9.747,-3.653,2.055,-1.249,7.602,0.259,6.163
7.270677,-1.010960233,-1.010960233,7.962096749,-1.010960233,-1.010960233,10.21806766
10.63720925,2.581983741,5.663095336,3.315660051,7.458366212,-3.288190209,6.208009095
10.761,3.278,6.435,2.887,7.64,2.301,5.945
15.76364557,8.464444331,11.42572145,7.682734606,5.639249892,1.131351149,10.81803775
10.05562134,3.838275073,5.50396789,4.100146392,6.696020666,9.821207141,8.128168478
9.42,3.68,0.705,3.176,7.81,2.634,6.457
14.02822497,6.925831128,10.22969802,4.838870792,6.543478855,-0.173847373,9.582321747
10.181,2.682,3.16,2.177,8.367,2.298,5.921
14.56739948,6.738971147,10.28586102,7.170944913,5.626188802,5.909505301,9.99068441
14.5573075,6.703752614,10.41847172,7.146084033,5.580093917,-0.105471169,9.639183831
9.091,-2.951,3.5,2.739,6.865,-2.951,7.267
10.81132843,6.332797387,5.040065319,2.693474622,6.903357265,0.804861242,7.208914897
8.408957072,3.445082063,5.44102976,0.424008301,5.219671804,1.266691185,6.103519279
10.431,1.254,3.093,-2.456,7.399,-2.456,6.05
14.09124144,6.48612831,10.41643347,6.298736795,5.390682709,3.186544193,9.398786414
14.61781888,7.083249582,10.7767583,6.985212582,3.358859767,0.492125173,10.18638389
14.98088934,7.278623389,11.06884043,7.43208843,5.81769887,2.042567088,10.03115776
13.77302511,7.760607545,9.480905467,6.908768742,6.147865809,0.944752245,8.968675019
9.907893621,3.043997904,5.040260513,2.447797079,7.329320126,1.650210672,5.567753298
14.5039546,6.449007206,10.4342158,7.358166478,6.625821949,3.523191831,10.40215381
13.88845692,6.550000269,9.887278893,6.230965548,4.947121351,4.497895811,9.281457027
13.78848259,5.400214716,10.16852399,4.292037538,5.172195885,0.718301494,8.050618749
14.660788,1.160731447,10.19005836,4.651578153,1.160731447,1.160731447,10.4077557
14.56300218,6.656822735,10.35274667,5.896392193,5.856331831,-0.19303643,9.42444646
14.18613636,6.287470119,10.11180645,6.92299852,5.62834876,-0.49155327,9.59675538
10.486,-3.368,3.839,-3.368,8.106,-3.368,5.963
15.34601493,7.928306906,11.24681825,6.222165783,6.567340917,1.392530056,10.69469114
11.421,3.11,6.655,2.825,7.894,0.764,5.873
10.588,-3.352,5.349,3.685,7.791,2.553,6.407
8.685,-4.094,-4.094,2.167,8.025,2.783,5.782
12.37143625,5.878990234,7.205983803,5.054316485,5.748191039,0.61043599,8.574750471
10.4402709,3.619568111,5.626583141,3.043937341,7.812011914,2.95822136,6.174769244
9.446,1.931,0.919,2.976,7.021,-3.261,5.657
14.05726209,7.010818213,9.82658727,6.534643071,5.404794085,4.541346028,9.668366699
10.35526689,1.24736061,5.6764587,2.073386213,6.776046049,-2.760292091,5.765160386
10.48676166,1.931771353,4.925453414,2.158701286,7.784384706,-4.151941091,5.656243461
12.70575918,4.948154962,7.758988814,4.703051692,4.453600382,3.653646045,7.767362841
9.314374227,0.896685132,4.324853321,1.54629929,6.202755303,2.27873902,5.130003979
14.33910203,5.605890726,10.48583415,6.897623686,5.963718201,0.105362444,10.10729835
14.77806282,6.786015436,10.82446854,6.59995107,6.100184701,0.126808575,10.38367841
9.143,-3.484,2.091,0.708,7.439,-3.484,5.45
9.372965222,2.067912214,5.092457458,0.263066023,6.304668839,-3.302500284,5.437666399
14.84274193,6.619845892,10.75441466,7.213885259,5.945262557,0.09313759,10.07136642
9.139,1.675,3.904,-3.741,7.146,-3.741,5.508
14.04216731,6.88625913,10.36629029,7.112555989,6.161207672,-0.249896395,9.555579229
14.74064436,7.233234185,10.29974344,6.096938388,4.319034366,0.342539971,9.639854634
7.950532353,-4.456654325,1.879374337,2.107396441,7.002816637,-2.624333401,5.456345028
9.785,4.206,2.618,2.658,7.5,1.838,6.474
11.543,3.375,6.318,1.72,7.858,1.347,5.722
9.825,2.681,2.242,3.25,7.543,0.418,6.419
9.228655385,0.840877816,3.955480114,2.861802856,7.701995534,2.36311192,5.73327627
9.137076388,4.217288634,4.655723548,4.925963751,5.902340882,0.282578245,6.532223915
10.27178136,4.326208125,5.487450144,-2.615263138,6.567706064,-2.615263138,5.878786345
9.15,1.022,1.004,2.09,8.172,0.426,5.497
9.924,3.195,-2.716,-2.716,7.538,-2.716,6.086
13.7364426,6.041952453,9.535888749,5.836081118,5.571878615,-0.476618721,9.389279097
13.09746633,5.091186407,8.972530787,4.912485639,5.711677671,3.653991247,8.569314347
14.81699395,7.056829731,10.40549049,7.364407134,5.17451859,0.191774495,10.47518366
9.574,-1.967,2.311,1.772,7.827,-0.139,4.961
14.21314894,4.700107409,10.41013711,6.223242243,5.919131698,4.768048093,10.10386272
13.38425902,6.302802507,9.745513778,5.575363526,4.483875976,3.847698859,9.130056641
9.322784977,0.609248839,5.510027513,0.609248839,5.445139321,1.329759343,7.158667503
9.94,3.146,3.245,0.936,7.925,-3.495,5.978
11.595,2.697,6.393,-3.629,7.915,2.642,5.899
14.85807112,6.714961953,11.12248009,7.977521441,1.476550399,1.476550399,10.53590656
12.98989381,5.278454649,8.480410359,4.108603379,4.549695111,-1.0770848,8.782666591
10.155,3.407,-3.065,-3.065,7.682,-3.065,5.635
14.56065115,6.021893328,10.52528194,6.706412432,6.035909219,3.943284446,10.33999217
13.65484592,5.929878403,9.707114368,-0.392247118,-0.392247118,-0.392247118,9.192329558
9.496,-2.088,-0.553,1.928,6.764,-2.088,6.412
8.432512298,-1.83035874,5.316710424,8.07291845,-1.83035874,-1.83035874,9.914979327
11.86311669,4.693166989,7.321589901,2.935405771,7.805498069,-2.988072899,6.08195112
10.187,2.634,4.388,3.601,7.761,2.444,6.025
14.01218165,6.057284253,9.376893049,5.550666937,3.232955212,-0.591593216,8.970775677
13.62610604,6.308441015,9.99592181,6.43380455,4.919641964,2.720748772,9.481951474
11.57,4.048,7.032,-2.915,8.329,2.13,6.509
10.60342398,3.470683924,6.197298865,1.467726151,6.684707923,-1.205048711,5.762368543
9.704,1.967,3.402,1.435,7.807,-3.148,5.7
11.716,1.349,6.486,2.431,7.881,1.619,6.217
9.758,-2.671,-2.671,4.156,8.365,-2.671,6.568
13.4782547,5.915703026,9.954336889,2.245355223,5.340546371,-0.370620497,9.155067567
11.26355589,3.807508321,6.486842911,-3.279379573,6.363165353,-3.279379573,5.403042072
10.1483038,3.462900617,6.93243704,5.636199096,6.09923215,7.07412458,8.364509737
14.37078418,6.873980403,10.22563648,6.724726039,6.346113907,0.347861942,9.619046306
14.05385068,6.579994041,9.999836633,6.902513585,6.253197515,0.273641685,9.654848653
10.72869972,-0.376817642,-0.376817642,-0.376817642,6.149973641,7.693539232,8.463330214
14.89577636,7.100624022,11.28727588,7.103374214,6.251366157,0.725427699,10.18358467
14.06421676,6.799511367,10.32877854,4.88959645,4.966120593,-0.558725887,9.441458559
14.64954101,6.438215961,10.72537359,6.578211619,5.326525547,0.185937191,9.955404376
13.00575512,5.722464875,10.09174692,6.062549526,5.555119762,4.135252932,9.060780978
15.28621478,7.082269504,10.83120948,7.209015252,0.534850626,0.534850626,10.41485765
10.004,0.915,-0.708,-2.579,7.854,-2.579,6.375
8.242,2.281,2.506,3.142,7.523,-0.065,5.613
14.24812802,6.654886815,10.26509948,7.066514452,7.116131203,5.970174712,10.09609319
15.3924341,7.811988692,11.73391808,8.349028055,6.276304771,0.973735421,10.60262924
11.2931051,3.54768447,7.047982358,1.504883061,7.157368369,-2.962644022,6.042263343
11.15264183,3.281460207,6.426727602,-3.242767979,6.930565499,-3.242767979,5.947782698
14.72467454,6.954739631,10.72023388,7.086733406,4.965265486,0.365042424,10.26146578
10.51,2.365,2.579,2.885,7.908,0.41,5.802
12.275,3.422,7.581,-1.765,6.704,2.546,6.604
14.99620184,7.256315179,10.90785826,6.836060055,5.164626577,0.012637911,10.14922483
14.34570396,6.716457575,10.21273999,6.415925267,5.401972578,0.015982691,9.712084471
10.216,1.856,1.806,2.488,8.041,-3.348,5.987
15.09914129,6.922415698,10.70969379,5.487077106,5.517449046,0.843125029,10.16759697
14.95586159,7.317409195,10.70120305,7.011061258,5.821653693,2.639492787,10.02738752
14.66584269,7.057482413,10.42135223,7.17111833,6.282659459,-0.066557712,10.33958552
12.02303372,3.858774174,7.449024076,2.132821928,6.778049573,1.344091762,6.437541316
11.24998727,3.166930362,5.831433921,1.177748608,8.082555451,1.544768397,6.095311493
13.4828606,5.681158216,9.303699016,6.145226371,6.218399715,1.711991886,9.097841508
11.392,4.257,7.032,3.064,7.675,0.482,6.315
14.1823089,6.812231273,10.26794037,6.253119075,5.392991748,-0.382096599,9.998780185
12.34326259,4.195401686,7.880267903,4.355359945,6.987133795,-2.732329449,6.91163059
11.24460918,3.17517015,6.633484872,3.462676688,7.059942223,-3.760606724,5.908928989
13.46981348,5.548583148,9.816634253,6.486810625,5.884344623,-1.002545612,9.472562274
10.678,-4.054,1.694,2.82,8.356,1.732,5.861
13.00895449,4.842788494,9.000065844,4.770658741,4.724014914,0.965813426,8.315460684
14.31812886,6.790768015,9.93916219,6.274580082,5.29366674,3.203237586,9.199030662
12.092,2.361,7.55,-3.181,7.125,-3.181,6.399
10.48265102,2.60789719,6.242364275,1.671394267,7.577773246,3.109162466,5.937358192
10.713,1.223,-1.813,2.414,8.444,1.726,5.763
9.867,3.268,3.252,1.317,7.402,3.527,6.186
10.236,1.4,-3.295,3.035,8.266,0.9,6.09
9.154009474,2.401334784,3.772575277,2.931221169,7.591709541,-3.46713074,5.845212646
8.902333811,-0.674985873,-0.674985873,7.658792378,-0.674985873,-0.674985873,10.68550494
10.04719265,5.25388784,6.757089318,5.372382068,5.876263653,6.370778588,6.988982111
14.71595807,6.88312056,10.93858217,7.6602566,6.553408966,1.937708615,10.35829522
8.509,1.973,0.896,2.117,7.555,-4.268,4.707
10.9208436,1.614041321,6.431390735,-3.394704005,6.767555356,0.517635126,6.238849659
13.10422118,2.534390481,8.899312571,3.458244198,-0.227498272,-0.227498272,8.823412599
14.16559958,6.814489784,9.895630335,5.815768095,6.11114679,-0.330463476,9.264949212
10.515,2.704,1.968,3.197,8.289,3.345,6.092
10.011,2.874,2.966,2.736,7.791,-2.413,6.346
11.17037246,3.539496863,6.123191057,3.009544511,7.35669791,-3.325220154,6.365881296
14.56929899,7.260603598,10.46420533,7.243028803,5.543873072,0.195906472,9.795982473
14.13018302,6.092561871,10.05538207,6.200264024,5.928939279,-0.824803744,9.69993346
12.50191566,6.356004832,7.814758773,3.569122987,3.493891487,3.804588211,8.728352616
13.88387269,6.942777109,10.16385565,2.57235562,5.000777997,-0.33954588,8.500157867
13.9378652,6.194218954,9.819158949,6.611010197,4.697131787,3.701550367,9.309841191
12.26660515,3.566035053,7.620437873,-1.995535586,7.49531622,-1.995535586,5.773464514
11.523,4.026,7.122,3.657,7.878,2.791,6.187
11.67270344,2.865484178,6.510395128,-2.250702005,7.459362329,-2.250702005,6.57134983
14.42356331,6.061122055,10.13769707,6.660940598,4.555210838,0.822122462,9.597956474
11.2805898,0.228646307,6.756912284,2.316734396,7.838075727,0.271745216,6.007510564
10.676,2.277,5.939,0.639,7.983,-3.871,5.727
9.108935171,-0.902925231,-0.902925231,7.488809314,-0.902925231,-0.902925231,10.27337284
13.90989481,5.288745402,9.562783894,4.924836137,5.857078635,3.984152786,8.97670998
13.84335446,6.336818175,9.914416984,5.497575381,-0.520780829,-0.520780829,9.674796171
14.81053916,7.017137944,11.13556846,6.442629393,4.583112653,0.089981788,9.726761737
14.51835601,6.720577965,10.24860809,6.604192156,5.828498971,0.139624433,9.978794729
8.984,1.957,1.951,1.062,8.064,2.454,5.891
8.844528857,-0.504938474,-0.504938474,7.811558137,-0.504938474,-0.504938474,10.60554205
8.185,-3.317,-3.317,2.958,7.632,2.006,6.029
10.06465159,3.633243037,5.953858492,-3.246711957,6.468722203,-1.312797569,5.53224191
9.131520539,5.627691274,7.466068311,5.402698478,5.915619068,-0.231754763,6.592612759
13.89676297,6.543863072,9.759306205,5.672971825,5.502565114,2.882804605,8.966062654
14.59355193,7.081051231,10.5677056,6.335477409,6.058442252,3.916193364,10.01527648
14.64424401,7.142920751,10.36201143,7.298837107,6.562022193,0.21913134,10.12668224
10.805,1.849,4.935,3.36,7.992,1.711,5.651
10.871,4.226,6.145,2.508,5.684,-2.329,6.183
12.099,3.405,7.283,4.0,7.522,2.366,6.292
11.25731829,3.856618017,6.46788568,2.6806579,7.11497467,-3.542408373,6.021104075
9.750623952,-0.463210676,6.111186468,6.253586932,3.655806508,7.775607593,8.680046827
13.32735857,6.219357846,8.914884077,-0.548015187,5.475562688,4.734951323,8.789668863
14.50455417,6.808571045,9.806833091,5.483933113,5.789233611,-0.1659415,9.587403094
14.24161213,5.862554387,10.52487676,7.044711261,5.296131694,4.247025191,9.767331402
14.18801135,5.095392208,10.10692896,6.648158588,4.194338915,-0.076832992,9.267142165
8.555535652,5.535639032,3.86997876,-4.07293121,5.869375675,0.507077457,5.20154223
14.14766841,6.068624467,10.06566258,6.623473442,4.692195839,1.637875015,9.211103995
14.93152763,7.395154526,10.90480351,7.568333552,5.332842244,4.262827514,10.28314106
15.09792056,6.445585474,10.83529037,5.141605811,6.009763158,0.909870952,10.01685979
10.119,2.348,3.646,2.036,7.869,1.47,5.699
9.933972755,-4.344669116,4.074195216,0.181168725,8.534658644,0.489896067,5.906684703
10.671,-0.846,4.011,2.961,7.832,-2.014,6.918
8.319462147,-2.064797825,6.400027425,7.226241133,-2.064797825,-2.064797825,9.411462389
11.036,0.969,6.096,3.708,7.598,-0.185,5.682
12.96619356,5.43619188,8.540296017,5.075663953,4.162217581,2.364786473,8.5200887
7.518850364,2.134023734,1.746285454,3.980880614,6.046926776,2.796102326,5.339964956
8.518776154,-1.890554898,7.056977227,8.083692969,-1.890554898,-1.890554898,9.963486713
8.5389018,-0.433365732,-0.433365732,7.109899209,-0.433365732,-0.433365732,10.21726706
11.60534073,4.079780209,7.355125585,2.940788208,7.239722052,3.838414603,6.091402294
13.11726153,0.456978266,8.789766963,-0.51265054,5.960236625,-0.51265054,9.164215363
14.04261655,6.372476781,10.33828287,6.251691475,5.800877353,-0.1641227,9.85355862
10.283,0.203,1.068,2.765,8.358,2.18,6.008
11.03439859,5.041940701,4.913104562,5.838047942,5.076030235,8.49098969,8.760229128
14.12980935,6.250209128,10.23658023,6.447239385,3.755535242,-0.005898265,9.400895357
11.283,4.348,6.857,2.112,7.252,-1.847,6.683
9.217,-0.194,1.707,2.157,7.757,1.907,5.74
14.20236856,7.187639939,10.35294145,7.037576012,6.303857836,-0.118409398,10.24756138
10.519,1.982,2.926,2.129,8.108,2.466,5.99
13.79354181,6.558873668,9.988701769,6.184883331,5.519439943,-0.929280055,9.585172805
11.718,3.255,7.274,3.786,7.904,2.694,6.098
14.30398816,4.906302277,10.16168256,4.819816083,7.351443242,-0.054595818,10.03822209
9.715937888,5.569592473,3.452971227,5.33710644,6.166332938,2.071003438,6.812244799
10.193,2.442,3.272,-0.033,7.697,-2.475,6.149
11.9279454,4.415247121,8.308828408,3.370514817,6.274701599,-2.681225852,6.704472118
10.409,3.381,5.604,2.413,7.913,2.964,6.484
14.88452429,7.362297194,10.92919075,6.584905582,6.090811118,0.195822302,10.29352094
8.241,-1.491,2.422,3.362,7.328,1.83,5.895
8.598,1.789,0.924,2.68,7.038,-4.155,5.11
10.481,0.739,0.936,2.831,8.299,1.993,5.681
10.21566845,3.277598526,5.757075483,2.960764064,7.35598934,1.864888261,5.45308417
10.627,3.397,-2.277,-2.277,7.311,-2.277,6.386
9.716262181,-0.993089531,6.387994886,5.703761741,4.785815514,5.228489278,8.916169318
13.43519223,6.033068079,9.655585688,6.307828457,5.063659501,-0.379290849,9.645869671
9.299,1.138,-3.929,1.062,7.964,1.225,5.634
14.47773172,6.883106792,10.65299776,7.777208518,6.091128273,0.120406006,10.65130085
14.73160388,7.135769754,10.76545696,5.874133736,5.677371856,-0.004569374,9.510264613
13.622918,6.156385906,9.296094463,5.421142918,6.122483677,-0.448882174,8.764258508
